flow_row_id,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,proto,service,conn_state,history,label
33917,55480,2567,18.932875,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33918,56562,443,0.044545,2900.0,3826.0,0,6,3068,8,4050,udp,missing,SF,Dd,0
33919,55481,2567,18.929203,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33920,51031,5355,0.100526,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
33921,55482,2567,18.949136,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33922,55644,2567,18.935981,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33923,53304,56145,,,,0,2,1096,0,0,udp,missing,S0,D,0
33924,54656,56145,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33925,60012,56145,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33926,68,67,0.000853,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
33927,56145,1900,3.020588,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
33928,54176,56145,,,,0,2,1096,0,0,udp,missing,S0,D,0
33929,55645,2567,18.937901,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33930,1900,56145,8.638124,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
33931,3,3,4.318631,7776.0,0.0,0,24,8448,0,0,icmp,missing,OTH,missing,0
33932,53342,1900,15.028984,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
33933,1900,53342,13.707331,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
33934,55646,2567,18.929692,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33935,50026,443,0.021845,5376.0,5240.0,0,8,5600,6,5408,udp,missing,SF,Dd,0
33936,55647,2567,18.926927,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33937,55648,2567,18.988937,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33938,55649,2567,18.99999,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33939,55193,443,3600.485793,30810.0,11359.0,0,552,84156,694,52134,tcp,ssl,SF,ShADTadtTtTtFf,0
33940,56584,53369,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33941,57678,53369,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33942,45167,53369,0.000241,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33943,53369,1900,3.020193,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
33944,56123,53369,0.000212,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33945,138,138,0.000193,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
33946,55650,2567,18.926603,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33947,1900,53369,6.521197,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
33948,3,3,1.907781,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
33949,55651,2567,18.928849,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33950,61729,443,0.045904,5066.0,3830.0,0,6,5234,8,4054,udp,missing,SF,Dd,0
33951,55652,2567,18.920875,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33952,55653,2567,18.924895,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33953,55654,2567,18.922727,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33954,53097,54899,,,,0,2,1096,0,0,udp,missing,S0,D,0
33955,33418,54899,0.000213,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33956,54748,54899,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33957,54899,1900,3.020529,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
33958,37910,54899,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33959,55656,2567,18.956143,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33960,1900,54899,6.520979,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
33961,3,3,1.906014,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
33962,62778,5355,0.100155,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
33963,54946,2567,18.931277,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33964,56184,443,0.065128,6424.0,4482.0,0,12,6760,12,4818,udp,missing,SF,Dd,0
33965,54947,2567,18.96284,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33966,55766,445,0.000885,0.0,0.0,0,8,440,8,384,tcp,missing,RSTR,ShAFar,0
33967,55767,139,0.000673,0.0,0.0,0,8,440,4,224,tcp,missing,SF,ShAFf,0
33968,55768,445,0.293807,286.0,699.0,0,20,1636,14,2094,tcp,"ntlm,smb,gssapi",RSTR,ShADTdtFar,0
33969,64214,137,,,,0,0,0,2,180,udp,dns,SHR,^d,0
33970,137,137,0.003217,286.0,484.0,0,5,426,3,568,udp,dns,SF,D^d,0
33971,137,137,0.000327,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
33972,68,67,0.000657,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
33973,54948,2567,18.932884,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33974,53342,1900,15.023209,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
33975,1900,53342,9.739324,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
33976,54949,2567,18.95429,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33977,138,138,0.000244,1442.0,0.0,0,7,1638,0,0,udp,missing,S0,D,0
33978,138,138,0.000243,360.0,0.0,0,2,416,0,0,udp,missing,S0,D,0
33979,47254,62837,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33980,47520,62837,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33981,41907,62837,,,,0,2,1096,0,0,udp,missing,S0,D,0
33982,62837,1900,3.017657,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
33983,46430,62837,,,,0,2,1096,0,0,udp,missing,S0,D,0
33984,54950,2567,18.922162,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33985,1900,62837,6.517219,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
33986,3,3,1.907057,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
33987,54951,2567,18.9408,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33988,137,137,0.004567,1100.0,0.0,0,22,1716,0,0,udp,dns,S0,D,0
33989,59931,443,0.06391,6416.0,4480.0,0,12,6752,12,4816,udp,missing,SF,Dd,0
33990,54955,2567,18.954929,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33991,54956,2567,18.953325,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33992,54957,2567,18.935289,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33993,47111,54185,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33994,56936,54185,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33995,36813,54185,0.000253,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33996,54185,1900,3.024592,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
33997,59868,54185,0.000204,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
33998,54958,2567,18.934253,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
33999,1900,54185,6.217519,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34000,3,3,2.256186,5192.0,0.0,0,16,5640,0,0,icmp,missing,OTH,missing,0
34001,54959,2567,18.926957,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34002,65078,443,0.064717,6420.0,4482.0,0,12,6756,12,4818,udp,missing,SF,Dd,0
34003,54960,2567,18.948516,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34004,64356,5355,0.101066,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34005,52765,5355,0.101158,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34006,54961,2567,18.944487,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34007,50100,2567,18.916936,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34008,54331,64588,0.000201,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34009,36702,64588,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34010,34475,64588,,,,0,2,1096,0,0,udp,missing,S0,D,0
34011,50101,2567,18.924321,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34012,64588,1900,3.019595,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34013,55867,64588,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34014,68,67,0.000986,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
34015,1900,64588,6.220172,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34016,3,3,2.206167,4534.0,0.0,0,14,4926,0,0,icmp,missing,OTH,missing,0
34017,53342,1900,15.024152,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
34018,1900,53342,12.386754,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
34019,50102,2567,18.936439,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34020,58820,443,0.065629,6420.0,4484.0,0,12,6756,12,4820,udp,missing,SF,Dd,0
34021,50103,2567,18.949756,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34022,62332,443,0.048705,5082.0,10148.0,0,18,5586,20,10708,udp,missing,SF,Dd,0
34023,50104,2567,18.941503,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34024,57162,443,0.064803,3766.0,5626.0,0,16,4214,20,6186,udp,missing,SF,Dd,0
34025,50105,2567,18.944193,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34026,49207,57163,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34027,45451,57163,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34028,36619,57163,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34029,50106,2567,18.927336,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34030,57163,1900,3.01908,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34031,52794,57163,,,,0,2,1096,0,0,udp,missing,S0,D,0
34032,3,3,1.253723,4534.0,0.0,0,14,4926,0,0,icmp,missing,OTH,missing,0
34033,1900,57163,5.27203,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34034,50107,2567,18.917266,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34035,63968,443,0.065199,8590.0,4520.0,0,12,8926,14,4912,udp,missing,SF,Dd,0
34036,50636,443,0.066789,4746.0,6578.0,0,18,5250,20,7138,udp,missing,SF,Dd,0
34037,50108,2567,18.932573,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34038,64012,443,0.064784,6078.0,5290.0,0,18,6582,16,5738,udp,missing,SF,Dd,0
34039,50109,2567,18.924319,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34040,50110,2567,18.945443,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34041,38628,64013,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34042,42100,64013,0.00024,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34043,35328,64013,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34044,50111,2567,18.949312,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34045,64013,1900,3.018143,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34046,57117,64013,0.000238,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34047,138,138,0.000194,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
34048,1900,64013,5.971088,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34049,3,3,1.75644,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
34050,62370,5355,0.099767,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34051,50112,2567,18.954734,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34052,53486,443,0.064019,6424.0,4480.0,0,12,6760,12,4816,udp,missing,SF,Dd,0
34053,64302,2567,19.024844,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34054,68,67,0.000744,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
34055,64303,2567,18.993513,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34056,53342,1900,15.042105,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
34057,1900,53342,16.517563,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
34058,64304,2567,18.926633,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34059,39110,52031,0.000229,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34060,41747,52031,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34061,36176,52031,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34062,64305,2567,18.927311,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34063,52031,1900,3.0325,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34064,51893,52031,0.000209,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34065,3,3,1.756181,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
34066,1900,52031,5.973271,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34067,64306,2567,18.960651,375.0,0.0,0,18,4220,2,104,tcp,http,RSTO,ShADTTR,1
34068,62769,443,0.065218,8972.0,5942.0,0,16,9420,12,6278,udp,missing,SF,Dd,0
34069,64307,2567,18.93915,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34070,64308,2567,18.933626,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34071,64309,2567,18.944976,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34072,60945,58785,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34073,51541,58785,,,,0,2,1096,0,0,udp,missing,S0,D,0
34074,64311,2567,18.931112,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34075,52462,58785,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34076,58785,1900,3.018604,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34077,49831,58785,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34078,1900,58785,6.617697,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34079,3,3,1.103036,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
34080,64312,2567,18.926509,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34081,137,137,0.005057,1100.0,0.0,0,22,1716,0,0,udp,dns,S0,D,0
34082,65278,443,0.065316,6412.0,4482.0,0,12,6748,12,4818,udp,missing,SF,Dd,0
34083,64316,2567,18.940164,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34084,64318,2567,18.915338,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34085,56998,5355,0.099731,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34086,58509,2567,18.934152,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34087,47462,50935,,,,0,2,1096,0,0,udp,missing,S0,D,0
34088,54048,50935,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34089,58510,2567,18.956769,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34090,39510,50935,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34091,50935,1900,3.012357,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34092,43178,50935,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34093,68,67,0.001011,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
34094,1900,50935,6.328717,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34095,3,3,1.506972,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
34096,53342,1900,15.025262,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
34097,1900,53342,14.603514,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
34098,58511,2567,18.957528,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34099,61732,443,0.068461,8904.0,4482.0,0,16,9352,12,4818,udp,missing,SF,Dd,0
34100,137,137,,,,0,1,90,1,90,udp,dns,SF,D^d,0
34101,58512,2567,18.93027,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34102,138,138,0.000195,1442.0,0.0,0,7,1638,0,0,udp,missing,S0,D,0
34103,58513,2567,18.93367,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34104,56168,443,0.216015,11390.0,6438.0,0,24,12062,18,6942,udp,missing,SF,Dd,0
34105,58514,2567,18.942763,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34106,137,137,0.00024,62.0,62.0,0,1,90,1,90,udp,dns,SF,D^d,0
34107,40476,56169,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34108,36610,56169,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34109,58515,2567,18.947828,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34110,47206,56169,0.000212,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34111,56169,1900,3.013212,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34112,60976,56169,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34113,1900,56169,6.97355,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34114,3,3,1.100702,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
34115,58516,2567,18.947439,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34116,55692,443,0.065315,6482.0,4482.0,0,14,6874,12,4818,udp,missing,SF,Dd,0
34117,58517,2567,18.953349,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34118,137,137,1e-06,62.0,62.0,0,1,90,1,90,udp,dns,SF,D^d,0
34119,58518,2567,18.921733,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34120,58519,2567,18.929298,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34121,51425,63946,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34122,58520,2567,18.922583,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34123,56522,63946,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34124,48684,63946,0.000202,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34125,63946,1900,3.020647,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34126,48944,63946,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34127,3,3,0.099587,1944.0,0.0,0,6,2112,0,0,icmp,missing,OTH,missing,0
34128,1900,63946,5.667142,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34129,51646,5355,0.101299,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34130,58521,2567,18.918211,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34131,60190,443,0.065535,6416.0,4482.0,0,12,6752,12,4818,udp,missing,SF,Dd,0
34132,56594,2567,18.946476,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34133,68,67,0.000677,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
34134,56595,2567,18.93411,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34135,53342,1900,15.036389,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
34136,1900,53342,14.693877,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
34137,56596,2567,18.938893,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34138,39055,60058,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34139,56597,2567,18.941259,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34140,39170,60058,0.000212,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34141,45408,60058,,,,0,2,1096,0,0,udp,missing,S0,D,0
34142,60058,1900,3.012331,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34143,35570,60058,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34144,1900,60058,6.020077,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34145,3,3,1.102344,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
34146,138,138,0.000192,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
34147,56598,2567,18.919663,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34148,57417,443,0.063935,6472.0,4482.0,0,14,6864,12,4818,udp,missing,SF,Dd,0
34149,56599,2567,18.933303,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34150,56600,2567,18.924783,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34151,56601,2567,18.921797,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34152,47685,55488,,,,0,2,1096,0,0,udp,missing,S0,D,0
34153,56602,2567,18.944682,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34154,36940,55488,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34155,36389,55488,,,,0,2,1096,0,0,udp,missing,S0,D,0
34156,55488,1900,3.02162,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34157,59651,55488,,,,0,2,1096,0,0,udp,missing,S0,D,0
34158,1900,55488,6.026642,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34159,3,3,1.104677,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
34160,54541,443,0.064978,6048.0,5366.0,0,18,6552,16,5814,udp,missing,SF,Dd,0
34161,56603,2567,18.937651,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34162,62339,443,0.064902,6486.0,4482.0,0,14,6878,12,4818,udp,missing,SF,Dd,0
34163,64310,443,660.036995,665.0,927.0,0,42,3062,42,3870,tcp,ssl,RSTR,ShADTadtTfr,0
34164,56604,2567,18.927004,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34165,56605,2567,18.936311,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34166,53413,5355,0.100701,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
34167,51936,2567,18.94985,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34168,58391,62340,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34169,51937,2567,18.960687,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34170,59329,62340,0.000252,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34171,35411,62340,,,,0,2,1096,0,0,udp,missing,S0,D,0
34172,62340,1900,3.021619,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34173,53508,62340,0.000243,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34174,3,3,2.509456,7776.0,0.0,0,24,8448,0,0,icmp,missing,OTH,missing,0
34175,68,67,0.000896,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
34176,1900,62340,6.317711,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34177,53342,1900,15.044124,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
34178,51938,2567,18.927071,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34179,1900,53342,16.699196,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
34180,137,137,0.005091,1100.0,0.0,0,22,1716,0,0,udp,dns,S0,D,0
34181,57041,443,0.064989,6488.0,4520.0,0,14,6880,14,4912,udp,missing,SF,Dd,0
34182,51942,2567,18.945771,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34183,51943,2567,18.931196,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34184,51944,2567,18.933938,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34185,51945,2567,18.950293,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34186,57152,51435,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34187,58605,51435,0.000237,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34188,35667,51435,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34189,51435,1900,3.019874,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
34190,48266,51435,,,,0,2,1096,0,0,udp,missing,S0,D,0
34191,1900,51435,5.769387,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
34192,3,3,1.052376,3248.0,0.0,0,10,3528,0,0,icmp,missing,OTH,missing,0
34193,51946,2567,18.930586,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34194,57148,443,0.064649,6418.0,4480.0,0,12,6754,12,4816,udp,missing,SF,Dd,0
34195,51947,2567,18.925329,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34196,51948,2567,18.927695,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34197,51949,2567,18.932296,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34198,51950,2567,18.941406,375.0,0.0,0,20,5050,2,104,tcp,http,RSTO,ShADTTR,1
34199,40870,64001,,,,0,2,1096,0,0,udp,missing,S0,D,0
34200,45761,64001,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
34201,48061,64001,,,,0,2,1096,0,0,udp,missing,S0,D,0
34202,64001,1900,3.022423,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
