evidence_id,timestamp_utc,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,conn_state,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,history
FLOW-59001,2023-02-21T23:34:17.196005Z,CXX4Ty2Z0qRXT8sbx2,192.168.1.107,64420,66.63.168.35,5888,tcp,missing,REJ,0.01694,0.0,0.0,2,2,Sr
FLOW-58996,2023-02-21T23:34:18.225802Z,C5DLSwBc51hNtBGuk,192.168.1.107,64421,66.63.168.35,5888,tcp,missing,REJ,0.041435,0.0,0.0,2,2,Sr
FLOW-58997,2023-02-21T23:34:18.763643Z,CQnseF74yZV9jN6J3,192.168.1.107,64421,66.63.168.35,5888,tcp,missing,REJ,0.041648,0.0,0.0,2,2,Sr
FLOW-59004,2023-02-21T23:34:19.310094Z,CkpfBo3AC6i24XrlCg,192.168.1.107,64421,66.63.168.35,5888,tcp,missing,REJ,0.041332,0.0,0.0,2,2,Sr
FLOW-58999,2023-02-21T23:34:20.367854Z,Cod8nt2qhqdauO6kO1,192.168.1.107,64422,66.63.168.35,5888,tcp,missing,REJ,0.041972,0.0,0.0,2,2,Sr
FLOW-59000,2023-02-21T23:34:20.916862Z,CdIx45ATMoNvYo3Ui,192.168.1.107,64422,66.63.168.35,5888,tcp,missing,REJ,0.042064,0.0,0.0,2,2,Sr
FLOW-59007,2023-02-21T23:34:21.459887Z,CtcIcK3j2Nr1cAVpfe,192.168.1.107,64422,66.63.168.35,5888,tcp,missing,REJ,0.041982,0.0,0.0,2,2,Sr
FLOW-59002,2023-02-21T23:34:22.513170Z,CEj4NblWhoC09VcMc,192.168.1.107,64423,66.63.168.35,5888,tcp,missing,REJ,0.029585,0.0,0.0,2,2,Sr
FLOW-59003,2023-02-21T23:34:23.047877Z,CyjOZinGxdyQhU8af,192.168.1.107,64423,66.63.168.35,5888,tcp,missing,REJ,0.029499,0.0,0.0,2,2,Sr
FLOW-59010,2023-02-21T23:34:23.582057Z,CCtbSF3RCHeZvqak49,192.168.1.107,64423,66.63.168.35,5888,tcp,missing,REJ,0.029621,0.0,0.0,2,2,Sr
FLOW-59005,2023-02-21T23:34:24.621923Z,CXN4g62lBea6QftXYi,192.168.1.107,64424,66.63.168.35,5888,tcp,missing,REJ,0.01681,0.0,0.0,2,2,Sr
FLOW-59006,2023-02-21T23:34:25.134571Z,CbMeXi3flH9zBfDnOb,192.168.1.107,64424,66.63.168.35,5888,tcp,missing,REJ,0.016934,0.0,0.0,2,2,Sr
FLOW-59013,2023-02-21T23:34:25.655818Z,CpXerA4LVMqromyPC,192.168.1.107,64424,66.63.168.35,5888,tcp,missing,REJ,0.016814,0.0,0.0,2,2,Sr
FLOW-59008,2023-02-21T23:34:26.684762Z,C7FW25qmV9Hbwj0Zg,192.168.1.107,64425,66.63.168.35,5888,tcp,missing,REJ,0.016835,0.0,0.0,2,2,Sr
FLOW-59009,2023-02-21T23:34:27.209007Z,CIJAL91Qz1bPn8d4Mh,192.168.1.107,64425,66.63.168.35,5888,tcp,missing,REJ,0.016891,0.0,0.0,2,2,Sr
FLOW-59016,2023-02-21T23:34:27.731292Z,C3pTFO1zTO7PYWo1O5,192.168.1.107,64425,66.63.168.35,5888,tcp,missing,REJ,0.016861,0.0,0.0,2,2,Sr
FLOW-59011,2023-02-21T23:34:28.758225Z,CoYz6k2WKipFZCEl1f,192.168.1.107,64426,66.63.168.35,5888,tcp,missing,REJ,0.04186,0.0,0.0,2,2,Sr
FLOW-59012,2023-02-21T23:34:29.303440Z,CVW8vxJLTDtrcHvXa,192.168.1.107,64426,66.63.168.35,5888,tcp,missing,REJ,0.041882,0.0,0.0,2,2,Sr
FLOW-59019,2023-02-21T23:34:29.852736Z,CSo26f1Zy7S6KlkGbd,192.168.1.107,64426,66.63.168.35,5888,tcp,missing,REJ,0.041805,0.0,0.0,2,2,Sr
FLOW-59014,2023-02-21T23:34:30.902921Z,CufhwI2r0rh8ZTyJK9,192.168.1.107,64427,66.63.168.35,5888,tcp,missing,REJ,0.017158,0.0,0.0,2,2,Sr
FLOW-59015,2023-02-21T23:34:31.426809Z,CeUtSr8xpj6LRmFy6,192.168.1.107,64427,66.63.168.35,5888,tcp,missing,REJ,0.016939,0.0,0.0,2,2,Sr
FLOW-59022,2023-02-21T23:34:31.951832Z,CavqYq3DRurcY8vrGe,192.168.1.107,64427,66.63.168.35,5888,tcp,missing,REJ,0.016775,0.0,0.0,2,2,Sr
FLOW-59017,2023-02-21T23:34:32.976108Z,C4zOyi4jdlKqT6NnP6,192.168.1.107,64428,66.63.168.35,5888,tcp,missing,REJ,0.031682,0.0,0.0,2,2,Sr
FLOW-59018,2023-02-21T23:34:33.510571Z,CnkrPc1LsVPO2uJSj5,192.168.1.107,64428,66.63.168.35,5888,tcp,missing,REJ,0.031608,0.0,0.0,2,2,Sr
FLOW-59025,2023-02-21T23:34:34.051012Z,C7aoBZowMnJoOTb49,192.168.1.107,64428,66.63.168.35,5888,tcp,missing,REJ,0.031819,0.0,0.0,2,2,Sr
FLOW-59020,2023-02-21T23:34:35.093419Z,CPop5T3PGrXTSlbrT8,192.168.1.107,64429,66.63.168.35,5888,tcp,missing,REJ,0.030419,0.0,0.0,2,2,Sr
FLOW-59021,2023-02-21T23:34:35.624509Z,CyAFfNEMr51qtS9Hc,192.168.1.107,64429,66.63.168.35,5888,tcp,missing,REJ,0.030439,0.0,0.0,2,2,Sr
FLOW-59028,2023-02-21T23:34:36.162103Z,Cqyupi1VjIWUdhwoej,192.168.1.107,64429,66.63.168.35,5888,tcp,missing,REJ,0.030566,0.0,0.0,2,2,Sr
FLOW-59023,2023-02-21T23:34:37.203193Z,CM6mKw2UV1bfe1edB5,192.168.1.107,64430,66.63.168.35,5888,tcp,missing,REJ,0.028037,0.0,0.0,2,2,Sr
FLOW-59024,2023-02-21T23:34:37.743314Z,CDh5Nm3p9ly7nUEKeg,192.168.1.107,64430,66.63.168.35,5888,tcp,missing,REJ,0.027965,0.0,0.0,2,2,Sr
FLOW-59031,2023-02-21T23:34:38.269835Z,CCQ3lB1qZQeTHWWQD6,192.168.1.107,64430,66.63.168.35,5888,tcp,missing,REJ,0.028059,0.0,0.0,2,2,Sr
FLOW-59026,2023-02-21T23:34:39.315133Z,CGU9C13I2nLzhckaDf,192.168.1.107,64431,66.63.168.35,5888,tcp,missing,REJ,0.02877,0.0,0.0,2,2,Sr
FLOW-59027,2023-02-21T23:34:39.842680Z,CCIxqgCAsldSuThv4,192.168.1.107,64431,66.63.168.35,5888,tcp,missing,REJ,0.028426,0.0,0.0,2,2,Sr
FLOW-59034,2023-02-21T23:34:40.380114Z,CqVkYz3WbpxXnrYhfe,192.168.1.107,64431,66.63.168.35,5888,tcp,missing,REJ,0.028745,0.0,0.0,2,2,Sr
FLOW-59029,2023-02-21T23:34:41.419564Z,CnuQK84kkMALeV6Coi,192.168.1.107,64432,66.63.168.35,5888,tcp,missing,REJ,0.04193,0.0,0.0,2,2,Sr
FLOW-59030,2023-02-21T23:34:41.968489Z,Cx8BdL2vrHR6rwt9I6,192.168.1.107,64432,66.63.168.35,5888,tcp,missing,REJ,0.041865,0.0,0.0,2,2,Sr
FLOW-59037,2023-02-21T23:34:42.518517Z,CRX3uE2JVBWSfw1uC1,192.168.1.107,64432,66.63.168.35,5888,tcp,missing,REJ,0.041855,0.0,0.0,2,2,Sr
FLOW-59032,2023-02-21T23:34:43.571588Z,C68Djh4d9mhfSRY3m3,192.168.1.107,64433,66.63.168.35,5888,tcp,missing,REJ,0.03883,0.0,0.0,2,2,Sr
FLOW-59033,2023-02-21T23:34:44.116044Z,CyqzPq3eEOwf9UTqu5,192.168.1.107,64433,66.63.168.35,5888,tcp,missing,REJ,0.038733,0.0,0.0,2,2,Sr
FLOW-59040,2023-02-21T23:34:44.659782Z,CVgazu1x1JrsGLhZub,192.168.1.107,64433,66.63.168.35,5888,tcp,missing,REJ,0.038739,0.0,0.0,2,2,Sr
FLOW-59035,2023-02-21T23:34:45.711261Z,CagWwA4PkhKj1OcS2g,192.168.1.107,64434,66.63.168.35,5888,tcp,missing,REJ,0.026512,0.0,0.0,2,2,Sr
FLOW-59036,2023-02-21T23:34:46.242891Z,CzwBGB4HEucPqHzdx,192.168.1.107,64434,66.63.168.35,5888,tcp,missing,REJ,0.02662,0.0,0.0,2,2,Sr
FLOW-59043,2023-02-21T23:34:46.776426Z,CO7WAw22Euj0BrtCUc,192.168.1.107,64434,66.63.168.35,5888,tcp,missing,REJ,0.026364,0.0,0.0,2,2,Sr
FLOW-59038,2023-02-21T23:34:47.814877Z,Cz5Z2alh30kSFCw3,192.168.1.107,64435,66.63.168.35,5888,tcp,missing,REJ,0.02821,0.0,0.0,2,2,Sr
FLOW-59039,2023-02-21T23:34:48.353256Z,CZ8mts10r6wJzo5eE2,192.168.1.107,64435,66.63.168.35,5888,tcp,missing,REJ,0.028227,0.0,0.0,2,2,Sr
FLOW-59046,2023-02-21T23:34:48.882807Z,C5YWdU2Pg2xoimTA8k,192.168.1.107,64435,66.63.168.35,5888,tcp,missing,REJ,0.028232,0.0,0.0,2,2,Sr
FLOW-59041,2023-02-21T23:34:49.922549Z,Cm2DnmQBhOzAUddt2,192.168.1.107,64436,66.63.168.35,5888,tcp,missing,REJ,0.01691,0.0,0.0,2,2,Sr
FLOW-59042,2023-02-21T23:34:50.435368Z,CBxE8z2nWnKQOLc9Ib,192.168.1.107,64436,66.63.168.35,5888,tcp,missing,REJ,0.016893,0.0,0.0,2,2,Sr
FLOW-59050,2023-02-21T23:34:50.955095Z,CluIb94pZAkZgFzQW1,192.168.1.107,64436,66.63.168.35,5888,tcp,missing,REJ,0.016985,0.0,0.0,2,2,Sr
FLOW-59044,2023-02-21T23:34:51.982171Z,CNsStD4V9zah6ehIP5,192.168.1.107,64437,66.63.168.35,5888,tcp,missing,REJ,0.028428,0.0,0.0,2,2,Sr
FLOW-59045,2023-02-21T23:34:52.518476Z,Co8yoU2vstLg4ZcQqi,192.168.1.107,64437,66.63.168.35,5888,tcp,missing,REJ,0.028353,0.0,0.0,2,2,Sr
FLOW-59053,2023-02-21T23:34:53.045250Z,ChKz8n2t8gAPxmeAzi,192.168.1.107,64437,66.63.168.35,5888,tcp,missing,REJ,0.028475,0.0,0.0,2,2,Sr
FLOW-59047,2023-02-21T23:34:54.080580Z,Cysj3C4aPFfkc0cte5,192.168.1.107,64438,66.63.168.35,5888,tcp,missing,REJ,0.016991,0.0,0.0,2,2,Sr
FLOW-59049,2023-02-21T23:34:54.594675Z,CkQ7y41eqz4ZXYtqy7,192.168.1.107,64438,66.63.168.35,5888,tcp,missing,REJ,0.016901,0.0,0.0,2,2,Sr
FLOW-59056,2023-02-21T23:34:55.121201Z,Cphl6n4pF359Yxvtv6,192.168.1.107,64438,66.63.168.35,5888,tcp,missing,REJ,0.017097,0.0,0.0,2,2,Sr
FLOW-59051,2023-02-21T23:34:56.153708Z,CR9scwUGNrzFWwyth,192.168.1.107,64439,66.63.168.35,5888,tcp,missing,REJ,0.028704,0.0,0.0,2,2,Sr
FLOW-59052,2023-02-21T23:34:56.692024Z,CHVV6cFHHR6I7JAg3,192.168.1.107,64439,66.63.168.35,5888,tcp,missing,REJ,0.028468,0.0,0.0,2,2,Sr
FLOW-59059,2023-02-21T23:34:57.233514Z,CMr8d9nXnVYr5KW54,192.168.1.107,64439,66.63.168.35,5888,tcp,missing,REJ,0.028611,0.0,0.0,2,2,Sr
FLOW-59054,2023-02-21T23:34:58.275525Z,CXXIbX2TbW7yOBgc,192.168.1.107,64440,66.63.168.35,5888,tcp,missing,REJ,0.028205,0.0,0.0,2,2,Sr
FLOW-59055,2023-02-21T23:34:58.811160Z,Cc7z3z42FDLiG9W4R8,192.168.1.107,64440,66.63.168.35,5888,tcp,missing,REJ,0.028252,0.0,0.0,2,2,Sr
FLOW-59062,2023-02-21T23:34:59.345556Z,CVLG5d3H0anBB1Mfz6,192.168.1.107,64440,66.63.168.35,5888,tcp,missing,REJ,0.028226,0.0,0.0,2,2,Sr
FLOW-59057,2023-02-21T23:35:00.385327Z,CBlgKy25ItI1pzLEqa,192.168.1.107,64441,66.63.168.35,5888,tcp,missing,REJ,0.033208,0.0,0.0,2,2,Sr
FLOW-59058,2023-02-21T23:35:00.913618Z,CGnG0h4z5jBqrOwoA,192.168.1.107,64441,66.63.168.35,5888,tcp,missing,REJ,0.033075,0.0,0.0,2,2,Sr
FLOW-59065,2023-02-21T23:35:01.445184Z,CmR88k4Q1HA9KPP0d4,192.168.1.107,64441,66.63.168.35,5888,tcp,missing,REJ,0.033269,0.0,0.0,2,2,Sr
FLOW-59060,2023-02-21T23:35:02.488847Z,CvaQHn2pdYvp173Qsl,192.168.1.107,64442,66.63.168.35,5888,tcp,missing,REJ,0.02942,0.0,0.0,2,2,Sr
FLOW-59061,2023-02-21T23:35:03.027276Z,CHB0O03yLmHOjJjnf1,192.168.1.107,64442,66.63.168.35,5888,tcp,missing,REJ,0.029368,0.0,0.0,2,2,Sr
FLOW-59068,2023-02-21T23:35:03.552520Z,CATwfo2CqsUTIYtM3,192.168.1.107,64442,66.63.168.35,5888,tcp,missing,REJ,0.029393,0.0,0.0,2,2,Sr
FLOW-59063,2023-02-21T23:35:04.595427Z,CHEzn9s2rTWjyAY93,192.168.1.107,64443,66.63.168.35,5888,tcp,missing,REJ,0.027235,0.0,0.0,2,2,Sr
FLOW-59064,2023-02-21T23:35:05.128818Z,CWc5KNonDBBD0pCk,192.168.1.107,64443,66.63.168.35,5888,tcp,missing,REJ,0.027118,0.0,0.0,2,2,Sr
FLOW-59072,2023-02-21T23:35:05.656594Z,CBLMJP1eEEQ27TgLAf,192.168.1.107,64443,66.63.168.35,5888,tcp,missing,REJ,0.026952,0.0,0.0,2,2,Sr
FLOW-59066,2023-02-21T23:35:06.692240Z,CuFZCcg2sHk86TOJ7,192.168.1.107,64444,66.63.168.35,5888,tcp,missing,REJ,0.017033,0.0,0.0,2,2,Sr
FLOW-59067,2023-02-21T23:35:07.217736Z,C0u94Y1vuS3gjk7uUl,192.168.1.107,64444,66.63.168.35,5888,tcp,missing,REJ,0.016963,0.0,0.0,2,2,Sr
FLOW-59075,2023-02-21T23:35:07.734246Z,CjlZdF2KF96hYM8MJ3,192.168.1.107,64444,66.63.168.35,5888,tcp,missing,REJ,0.017074,0.0,0.0,2,2,Sr
FLOW-59069,2023-02-21T23:35:08.764105Z,CDgmWT1tQ0SJfRenha,192.168.1.107,64445,66.63.168.35,5888,tcp,missing,REJ,0.025513,0.0,0.0,2,2,Sr
FLOW-59070,2023-02-21T23:35:09.300748Z,Cy9m5e2y1ru3SXc7Cf,192.168.1.107,64445,66.63.168.35,5888,tcp,missing,REJ,0.025586,0.0,0.0,2,2,Sr
FLOW-59079,2023-02-21T23:35:09.827164Z,CroPCK1lvzqHhF5JW9,192.168.1.107,64445,66.63.168.35,5888,tcp,missing,REJ,0.025465,0.0,0.0,2,2,Sr
FLOW-59073,2023-02-21T23:35:10.865722Z,CvY7m04bYUQLuYYQog,192.168.1.107,64446,66.63.168.35,5888,tcp,missing,REJ,0.025684,0.0,0.0,2,2,Sr
FLOW-59074,2023-02-21T23:35:11.400096Z,CP9YhJ1GiUuwmG9kgb,192.168.1.107,64446,66.63.168.35,5888,tcp,missing,REJ,0.025619,0.0,0.0,2,2,Sr
FLOW-59083,2023-02-21T23:35:11.925564Z,C8g7BobXhLUQ2R0y3,192.168.1.107,64446,66.63.168.35,5888,tcp,missing,REJ,0.025665,0.0,0.0,2,2,Sr
FLOW-59076,2023-02-21T23:35:12.962855Z,C8nHDu3QQsha0g5mii,192.168.1.107,64447,66.63.168.35,5888,tcp,missing,REJ,0.017161,0.0,0.0,2,2,Sr
FLOW-59077,2023-02-21T23:35:13.491424Z,CLUBLd4oMlxSYYfAi3,192.168.1.107,64447,66.63.168.35,5888,tcp,missing,REJ,0.017204,0.0,0.0,2,2,Sr
FLOW-59088,2023-02-21T23:35:14.006012Z,C96t7f1adhRM3QrCY4,192.168.1.107,64447,66.63.168.35,5888,tcp,missing,REJ,0.017087,0.0,0.0,2,2,Sr
FLOW-59080,2023-02-21T23:35:15.034482Z,CdUH8n4QKWV6s8cpk3,192.168.1.107,64448,66.63.168.35,5888,tcp,missing,REJ,0.017095,0.0,0.0,2,2,Sr
FLOW-59081,2023-02-21T23:35:15.559412Z,C32xLt4MzEhWUWsgca,192.168.1.107,64448,66.63.168.35,5888,tcp,missing,REJ,0.017161,0.0,0.0,2,2,Sr
FLOW-59093,2023-02-21T23:35:16.075408Z,CRpmhB3oXTTi7bivu,192.168.1.107,64448,66.63.168.35,5888,tcp,missing,REJ,0.01709,0.0,0.0,2,2,Sr
FLOW-59085,2023-02-21T23:35:17.105751Z,CkMvSK3eoh20DSt0Ah,192.168.1.107,64449,66.63.168.35,5888,tcp,missing,REJ,0.017219,0.0,0.0,2,2,Sr
FLOW-59086,2023-02-21T23:35:17.622484Z,CXU3cs47SX7HNAiNu7,192.168.1.107,64449,66.63.168.35,5888,tcp,missing,REJ,0.017197,0.0,0.0,2,2,Sr
FLOW-59096,2023-02-21T23:35:18.142659Z,CoL8iU3aazXDeeEU11,192.168.1.107,64449,66.63.168.35,5888,tcp,missing,REJ,0.01737,0.0,0.0,2,2,Sr
FLOW-59091,2023-02-21T23:35:19.172888Z,CfXAAY2DK96yLIUn7b,192.168.1.107,64450,66.63.168.35,5888,tcp,missing,REJ,0.016918,0.0,0.0,2,2,Sr
FLOW-59092,2023-02-21T23:35:19.700262Z,C9aepk3mIK8p9i9SY7,192.168.1.107,64450,66.63.168.35,5888,tcp,missing,REJ,0.016977,0.0,0.0,2,2,Sr
FLOW-59099,2023-02-21T23:35:20.213390Z,CJNemqfA5t02EoM9h,192.168.1.107,64450,66.63.168.35,5888,tcp,missing,REJ,0.017034,0.0,0.0,2,2,Sr
FLOW-59094,2023-02-21T23:35:21.245584Z,CrITJsspdrzG2qWvj,192.168.1.107,64451,66.63.168.35,5888,tcp,missing,REJ,0.03338,0.0,0.0,2,2,Sr
FLOW-59095,2023-02-21T23:35:21.778891Z,CdZaCPrP0IjWfG797,192.168.1.107,64451,66.63.168.35,5888,tcp,missing,REJ,0.03349,0.0,0.0,2,2,Sr
FLOW-59102,2023-02-21T23:35:22.313596Z,CjaV441f0l6nU0WGtb,192.168.1.107,64451,66.63.168.35,5888,tcp,missing,REJ,0.03333,0.0,0.0,2,2,Sr
FLOW-59097,2023-02-21T23:35:23.361500Z,CKet6R3MGl7XnG4B4a,192.168.1.107,64452,66.63.168.35,5888,tcp,missing,REJ,0.033163,0.0,0.0,2,2,Sr
FLOW-59098,2023-02-21T23:35:23.900964Z,CJFsWz166SCREbwFq3,192.168.1.107,64452,66.63.168.35,5888,tcp,missing,REJ,0.03313,0.0,0.0,2,2,Sr
FLOW-59107,2023-02-21T23:35:24.436367Z,CwAPjNOG8dg7UbeB8,192.168.1.107,64452,66.63.168.35,5888,tcp,missing,REJ,0.033157,0.0,0.0,2,2,Sr
FLOW-59100,2023-02-21T23:35:25.484472Z,CN2SgJ1jOPkCO6oGmf,192.168.1.107,64453,66.63.168.35,5888,tcp,missing,REJ,0.017034,0.0,0.0,2,2,Sr
FLOW-59101,2023-02-21T23:35:26.011742Z,CRqSl1137GcSpTxLy2,192.168.1.107,64453,66.63.168.35,5888,tcp,missing,REJ,0.019405,0.0,0.0,2,2,Sr
FLOW-59110,2023-02-21T23:35:26.540098Z,CLJtxk1PxYai2SrG1h,192.168.1.107,64453,66.63.168.35,5888,tcp,missing,REJ,0.018238,0.0,0.0,2,2,Sr
FLOW-59105,2023-02-21T23:35:27.574858Z,CZsqun4dYeTWNazQ14,192.168.1.107,64454,66.63.168.35,5888,tcp,missing,REJ,0.028313,0.0,0.0,2,2,Sr
FLOW-59106,2023-02-21T23:35:28.108397Z,CEryaD3I4D0Kf69qU9,192.168.1.107,64454,66.63.168.35,5888,tcp,missing,REJ,0.028316,0.0,0.0,2,2,Sr
FLOW-59113,2023-02-21T23:35:28.640367Z,CuEG1538HfHrY2wvH4,192.168.1.107,64454,66.63.168.35,5888,tcp,missing,REJ,0.028246,0.0,0.0,2,2,Sr
FLOW-59108,2023-02-21T23:35:29.679397Z,ClpwNH2F6h0bu8GTOd,192.168.1.107,64455,66.63.168.35,5888,tcp,missing,REJ,0.031246,0.0,0.0,2,2,Sr
FLOW-59109,2023-02-21T23:35:30.214812Z,C60VNjVS4ADwnjsM6,192.168.1.107,64455,66.63.168.35,5888,tcp,missing,REJ,0.031565,0.0,0.0,2,2,Sr
FLOW-59116,2023-02-21T23:35:30.740223Z,Ckq0H92niAUxZpiB9,192.168.1.107,64455,66.63.168.35,5888,tcp,missing,REJ,0.031344,0.0,0.0,2,2,Sr
FLOW-59111,2023-02-21T23:35:31.787770Z,CIvAwc2IUu7Jv28tt9,192.168.1.107,64456,66.63.168.35,5888,tcp,missing,REJ,0.017016,0.0,0.0,2,2,Sr
FLOW-59112,2023-02-21T23:35:32.303581Z,Cg9std4QHQ8t0v5A8c,192.168.1.107,64456,66.63.168.35,5888,tcp,missing,REJ,0.017042,0.0,0.0,2,2,Sr
FLOW-59119,2023-02-21T23:35:32.820936Z,CnjDlM1MOeXwtkQtSa,192.168.1.107,64456,66.63.168.35,5888,tcp,missing,REJ,0.017029,0.0,0.0,2,2,Sr
FLOW-59114,2023-02-21T23:35:33.849127Z,CKyXn4PrnpiNhWJNb,192.168.1.107,64457,66.63.168.35,5888,tcp,missing,REJ,0.025244,0.0,0.0,2,2,Sr
FLOW-59115,2023-02-21T23:35:34.379426Z,CkM1QX2rrpC6fiNPr1,192.168.1.107,64457,66.63.168.35,5888,tcp,missing,REJ,0.025226,0.0,0.0,2,2,Sr
FLOW-59122,2023-02-21T23:35:34.903143Z,CkXxThmP5uOxDSet1,192.168.1.107,64457,66.63.168.35,5888,tcp,missing,REJ,0.025209,0.0,0.0,2,2,Sr
FLOW-59117,2023-02-21T23:35:35.943285Z,CT7H1u22VQOEZUxrE9,192.168.1.107,64458,66.63.168.35,5888,tcp,missing,REJ,0.016978,0.0,0.0,2,2,Sr
FLOW-59118,2023-02-21T23:35:36.468590Z,C2fxw83zl7qgzWhaU8,192.168.1.107,64458,66.63.168.35,5888,tcp,missing,REJ,0.016884,0.0,0.0,2,2,Sr
FLOW-59125,2023-02-21T23:35:36.986301Z,CSyQRt4orXZYgoTbB3,192.168.1.107,64458,66.63.168.35,5888,tcp,missing,REJ,0.016896,0.0,0.0,2,2,Sr
FLOW-59120,2023-02-21T23:35:38.013762Z,ClWsOx1EZQBcsn0Fx9,192.168.1.107,64459,66.63.168.35,5888,tcp,missing,REJ,0.027125,0.0,0.0,2,2,Sr
FLOW-59121,2023-02-21T23:35:38.543530Z,CMlAuaVO6nYQWRnRa,192.168.1.107,64459,66.63.168.35,5888,tcp,missing,REJ,0.027118,0.0,0.0,2,2,Sr
FLOW-59128,2023-02-21T23:35:39.078938Z,CxFTAu32PxOmOMp1Fd,192.168.1.107,64459,66.63.168.35,5888,tcp,missing,REJ,0.032565,0.0,0.0,2,2,Sr
FLOW-59123,2023-02-21T23:35:40.127249Z,Crv39W20e3xESY5KRg,192.168.1.107,64460,66.63.168.35,5888,tcp,missing,REJ,0.030371,0.0,0.0,2,2,Sr
FLOW-59124,2023-02-21T23:35:40.660979Z,COScO232OtDxAWDEo9,192.168.1.107,64460,66.63.168.35,5888,tcp,missing,REJ,0.030341,0.0,0.0,2,2,Sr
FLOW-59131,2023-02-21T23:35:41.199764Z,CwzBjo1ObdZJkCve5j,192.168.1.107,64460,66.63.168.35,5888,tcp,missing,REJ,0.030497,0.0,0.0,2,2,Sr
FLOW-59126,2023-02-21T23:35:42.242970Z,CHE3vo4U2jxOrqYol,192.168.1.107,64461,66.63.168.35,5888,tcp,missing,REJ,0.016814,0.0,0.0,2,2,Sr
FLOW-59127,2023-02-21T23:35:42.770951Z,CWwlNa3CnhUp6FYeBl,192.168.1.107,64461,66.63.168.35,5888,tcp,missing,REJ,0.016717,0.0,0.0,2,2,Sr
FLOW-59134,2023-02-21T23:35:43.284503Z,Cm1qsd4dXnZhaGqml2,192.168.1.107,64461,66.63.168.35,5888,tcp,missing,REJ,0.016803,0.0,0.0,2,2,Sr
FLOW-59129,2023-02-21T23:35:44.314610Z,CEn2sA2KgYDaomlso4,192.168.1.107,64462,66.63.168.35,5888,tcp,missing,REJ,0.017099,0.0,0.0,2,2,Sr
FLOW-59130,2023-02-21T23:35:44.842822Z,CZSiP32Hph0kNoqCRg,192.168.1.107,64462,66.63.168.35,5888,tcp,missing,REJ,0.017062,0.0,0.0,2,2,Sr
FLOW-59137,2023-02-21T23:35:45.365737Z,CqKmWN1W3fbxIvsVae,192.168.1.107,64462,66.63.168.35,5888,tcp,missing,REJ,0.016981,0.0,0.0,2,2,Sr
FLOW-59132,2023-02-21T23:35:46.399684Z,CscXeX2zXzn27rFuwi,192.168.1.107,64463,66.63.168.35,5888,tcp,missing,REJ,0.025407,0.0,0.0,2,2,Sr
FLOW-59133,2023-02-21T23:35:46.926820Z,CWbYUN1lDkUElcL1dj,192.168.1.107,64463,66.63.168.35,5888,tcp,missing,REJ,0.025198,0.0,0.0,2,2,Sr
FLOW-59140,2023-02-21T23:35:47.461688Z,Cc9BBD4DahZ9oHZ8bf,192.168.1.107,64463,66.63.168.35,5888,tcp,missing,REJ,0.025412,0.0,0.0,2,2,Sr
FLOW-59135,2023-02-21T23:35:48.497809Z,CnaOet3vIw4KjGtAQi,192.168.1.107,64464,66.63.168.35,5888,tcp,missing,REJ,0.025481,0.0,0.0,2,2,Sr
FLOW-59136,2023-02-21T23:35:49.024101Z,CcPg0wkB4UZl1KeIb,192.168.1.107,64464,66.63.168.35,5888,tcp,missing,REJ,0.025384,0.0,0.0,2,2,Sr
FLOW-59143,2023-02-21T23:35:49.558960Z,CSU7psofRDUCgzJEb,192.168.1.107,64464,66.63.168.35,5888,tcp,missing,REJ,0.025484,0.0,0.0,2,2,Sr
FLOW-59138,2023-02-21T23:35:50.593242Z,C3NIQeuPggPOrwald,192.168.1.107,64465,66.63.168.35,5888,tcp,missing,REJ,0.029559,0.0,0.0,2,2,Sr
FLOW-59139,2023-02-21T23:35:51.129587Z,C9aYDm3b5ck5NJO2Bb,192.168.1.107,64465,66.63.168.35,5888,tcp,missing,REJ,0.030052,0.0,0.0,2,2,Sr
FLOW-59146,2023-02-21T23:35:51.668028Z,CZmIFv3uOfTEmwaaV6,192.168.1.107,64465,66.63.168.35,5888,tcp,missing,REJ,0.029729,0.0,0.0,2,2,Sr
FLOW-59141,2023-02-21T23:35:52.703505Z,CmlH1c1UX3JtYrX8W,192.168.1.107,64466,66.63.168.35,5888,tcp,missing,REJ,0.028647,0.0,0.0,2,2,Sr
FLOW-59142,2023-02-21T23:35:53.242276Z,CDori630ecgxWf1M71,192.168.1.107,64466,66.63.168.35,5888,tcp,missing,REJ,0.028553,0.0,0.0,2,2,Sr
FLOW-59149,2023-02-21T23:35:53.777273Z,CWmbWU2TePh5N1nfTg,192.168.1.107,64466,66.63.168.35,5888,tcp,missing,REJ,0.028605,0.0,0.0,2,2,Sr
FLOW-59144,2023-02-21T23:35:54.812880Z,CD6XrB4JavalRFqLCg,192.168.1.107,64467,66.63.168.35,5888,tcp,missing,REJ,0.028482,0.0,0.0,2,2,Sr
FLOW-59145,2023-02-21T23:35:55.351661Z,CVy79a4Cl2Uhv97jEd,192.168.1.107,64467,66.63.168.35,5888,tcp,missing,REJ,0.028743,0.0,0.0,2,2,Sr
FLOW-59152,2023-02-21T23:35:55.888537Z,C6dF722pyfkYoMaUFb,192.168.1.107,64467,66.63.168.35,5888,tcp,missing,REJ,0.028504,0.0,0.0,2,2,Sr
