ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,timestamp_utc
1677233046.500198,CRVYfI3woYYGJRwEk2,192.168.1.106,65303,192.168.1.108,445,tcp,"krb,smb,gssapi",10.680952,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 10:04:06.500197887+00:00
1677233766.628530,CYv8Ws1QLjQnJt6E16,192.168.1.106,58550,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.550266,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 10:16:06.628530025+00:00
1677233766.643339,CpkOD3N2nKOV9f4ff,192.168.1.106,58551,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.536848,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 10:16:06.643338919+00:00
1677233766.662971,C2Ydhj4buqanjGyp4f,192.168.1.106,58552,192.168.1.108,445,tcp,"krb,smb,gssapi",10.518154,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 10:16:06.662971020+00:00
1677233922.409432,Cwq7kF2e0v32dZb4Se,192.168.1.106,58075,192.168.1.108,445,tcp,"krb,smb,gssapi",10.769112,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 10:18:42.409431934+00:00
1677234486.799398,CpPBWs4ufnnMlqvYtg,192.168.1.106,50417,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.379169,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 10:28:06.799397945+00:00
1677234486.814077,C6wuQW2wK6CWYo1Iv3,192.168.1.106,50418,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.366604,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 10:28:06.814076900+00:00
1677234486.832724,CqfoMy3Rbo1fDSaJA5,192.168.1.106,50419,192.168.1.108,445,tcp,"krb,smb,gssapi",10.348560,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 10:28:06.832724094+00:00
1677234822.424988,CnOevxbrN5oh8wtgh,192.168.1.106,58251,192.168.1.108,445,tcp,"krb,smb,gssapi",10.753348,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 10:33:42.424988031+00:00
1677235206.967359,C5CEPW16Ui791T4gge,192.168.1.106,49520,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.211561,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 10:40:06.967359066+00:00
1677235206.982446,C8NbOo3ElcTo94gN11,192.168.1.106,49521,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.198707,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 10:40:06.982445955+00:00
1677235207.001100,CdDwTb1qZHCEVrDhFd,192.168.1.106,49522,192.168.1.108,445,tcp,"krb,smb,gssapi",10.181195,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 10:40:07.001100063+00:00
1677235722.438039,CPR8sC4Ohm1cmkpJn8,192.168.1.106,60961,192.168.1.108,445,tcp,"krb,smb,gssapi",10.740526,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 10:48:42.438039064+00:00
1677235927.126196,CHyw4LhbEhK97Z24k,192.168.1.106,49740,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.051953,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 10:52:07.126195908+00:00
1677235927.139914,CFgRou2m7shMX376Ed,192.168.1.106,49741,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.040037,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 10:52:07.139914036+00:00
1677235927.160237,Cr7e5spcAKnmHCpf2,192.168.1.106,49742,192.168.1.108,445,tcp,"krb,smb,gssapi",16.018073,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 10:52:07.160237074+00:00
1677236622.455526,ChBRUd3cEgE203GYWl,192.168.1.106,61971,192.168.1.108,445,tcp,"krb,smb,gssapi",10.723494,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 11:03:42.455526114+00:00
1677236647.295518,CJ6y1F4awl9xbgHs65,192.168.1.106,61972,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.883198,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 11:04:07.295517921+00:00
1677236647.310127,CeaHlg22hTSfpe3Zhd,192.168.1.106,61973,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.870246,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 11:04:07.310127020+00:00
1677236647.328654,C06WzcIBv0ngFnC1l,192.168.1.106,61974,192.168.1.108,445,tcp,"krb,smb,gssapi",15.852573,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 11:04:07.328654051+00:00
1677237367.456764,CFdDFn4EJb1nuUKF2c,192.168.1.106,57249,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.721880,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 11:16:07.456763983+00:00
1677237367.471377,Cg5j7g3Xq24wEvRxu4,192.168.1.106,57250,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.709293,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 11:16:07.471376896+00:00
1677237367.490632,CBGiss4EGqjfY3lWFc,192.168.1.106,57251,192.168.1.108,445,tcp,"krb,smb,gssapi",15.690906,3834,900,RSTO,-,-,0,ShADdaR,14,4406,10,1312,-,2023-02-24 11:16:07.490632057+00:00
1677237522.470141,CeGfnx4Xtu4rnPvLWj,192.168.1.106,49574,192.168.1.108,445,tcp,"krb,smb,gssapi",10.708606,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 11:18:42.470140934+00:00
1677238087.627932,CEAD4C32CFDVFZ2Uwe,192.168.1.106,52507,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.550624,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 11:28:07.627932072+00:00
1677238087.641387,CgM75538Rw9aUTy5i7,192.168.1.106,52508,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.539360,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 11:28:07.641386986+00:00
1677238087.662482,Cqhmfu3f0BgPVmpLlj,192.168.1.106,52509,192.168.1.108,445,tcp,"krb,smb,gssapi",15.519229,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 11:28:07.662482023+00:00
1677238422.487469,CWyZQM2UQxnGlk0zT8,192.168.1.106,56116,192.168.1.108,445,tcp,"krb,smb,gssapi",10.691006,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 11:33:42.487468958+00:00
1677238807.799083,C5d5g12Zzy5AAFNGre,192.168.1.106,55271,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.378319,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 11:40:07.799082994+00:00
1677238807.813591,CZklTrjGB1Er2GhWk,192.168.1.106,55272,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.363811,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 11:40:07.813591003+00:00
1677238807.831789,CWX2qY2RDuChS8lmBc,192.168.1.106,55273,192.168.1.108,445,tcp,"krb,smb,gssapi",15.345613,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 11:40:07.831789017+00:00
1677239322.502451,C38F1WxOB64Hqxx3b,192.168.1.106,54569,192.168.1.108,445,tcp,"krb,smb,gssapi",10.676222,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 11:48:42.502450943+00:00
1677239527.954909,CCVU7x4mI0EOWAk079,192.168.1.106,63109,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.223623,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 11:52:07.954909086+00:00
1677239527.969928,C8sY5k2GTl9uAxg2z5,192.168.1.106,63110,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.210249,989,1301,SF,-,-,0,ShDdaAFf,13,1521,12,1793,-,2023-02-24 11:52:07.969928026+00:00
1677239527.988520,CP2xm01VcaQA4zniNc,192.168.1.106,63111,192.168.1.108,445,tcp,"krb,smb,gssapi",15.192551,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 11:52:07.988519907+00:00
1677240222.521930,CKFr3E33QZEG8m6Um9,192.168.1.106,62238,192.168.1.108,445,tcp,"krb,smb,gssapi",10.656735,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 12:03:42.521929979+00:00
1677240248.123587,CJ05XBKvbTbeMayi4,192.168.1.106,62239,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.054842,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 12:04:08.123586893+00:00
1677240248.138523,Ci1cPA1poSoxC0szPb,192.168.1.106,62240,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.041836,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 12:04:08.138523102+00:00
1677240248.157474,C64K332RhuuMFP4pDg,192.168.1.106,62241,192.168.1.108,445,tcp,"krb,smb,gssapi",15.023916,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 12:04:08.157474041+00:00
1677240968.281447,CIzopG2CFFK8HRPq7k,192.168.1.106,62034,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.897330,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 12:16:08.281446934+00:00
1677240968.298470,CnEkqcwUvIfPYEuM6,192.168.1.106,62035,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.882367,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 12:16:08.298470020+00:00
1677240968.316346,CCPVtyX7hsCbsSB5i,192.168.1.106,62036,192.168.1.108,445,tcp,"krb,smb,gssapi",14.865557,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 12:16:08.316345930+00:00
1677241122.534599,CCx20t7JuqUvxVNFg,192.168.1.106,55443,192.168.1.108,445,tcp,"krb,smb,gssapi",10.642756,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 12:18:42.534599065+00:00
1677241688.440360,C3UEC3IqUE6mrbQnf,192.168.1.106,57745,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.738385,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 12:28:08.440360069+00:00
1677241688.454788,C1xVS7Zqb8KBPIXVb,192.168.1.106,57746,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.725816,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 12:28:08.454787970+00:00
1677241688.475579,CBUibVgBmFdjFQf0f,192.168.1.106,57747,192.168.1.108,445,tcp,"krb,smb,gssapi",14.705761,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 12:28:08.475579023+00:00
1677242022.546934,CXeu4p4kHx9AynTbb,192.168.1.106,54946,192.168.1.108,445,tcp,"krb,smb,gssapi",10.631443,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 12:33:42.546933889+00:00
1677242408.611688,CCr0T33YUVZbs4HRXg,192.168.1.106,51034,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.565683,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 12:40:08.611687899+00:00
1677242408.626419,CtvLds19nuvQWJcb23,192.168.1.106,51035,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.550952,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 12:40:08.626419067+00:00
1677242408.644033,Cgk6ho3VPttEkwou6,192.168.1.106,51036,192.168.1.108,445,tcp,"krb,smb,gssapi",14.533338,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 12:40:08.644032955+00:00
1677242922.565420,CRiK7e3iqx5OoilLze,192.168.1.106,61390,192.168.1.108,445,tcp,"krb,smb,gssapi",10.613427,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 12:48:42.565419912+00:00
1677243128.766327,CDhBqgdU13OSkuYEk,192.168.1.106,56423,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.411127,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 12:52:08.766326904+00:00
1677243128.781205,CEoCXm3A5s4ECKtpOd,192.168.1.106,56424,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.396249,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 12:52:08.781204939+00:00
1677243128.798394,CZHAap33hghqtVjC2,192.168.1.106,56425,192.168.1.108,445,tcp,"krb,smb,gssapi",14.383235,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 12:52:08.798393965+00:00
1677243822.581668,CajrHnfnLqY3BGgd5,192.168.1.106,60633,192.168.1.108,445,tcp,"krb,smb,gssapi",10.597130,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 13:03:42.581667900+00:00
1677243848.920636,CasCG5S848BtCR8g3,192.168.1.106,60634,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.257910,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 13:04:08.920635939+00:00
1677243848.934901,C7xz0e2QPkhhUvZOy1,192.168.1.106,60635,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.245544,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 13:04:08.934900999+00:00
1677243848.953415,CYbgxl446bxRVjNgAc,192.168.1.106,60636,192.168.1.108,445,tcp,"krb,smb,gssapi",14.228013,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 13:04:08.953414917+00:00
1677244569.078417,CFkBjb3Q6tYaJImKfe,192.168.1.106,57396,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.100397,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 13:16:09.078417063+00:00
1677244569.092361,CRoRNx3X17kK59J5gl,192.168.1.106,57397,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.088676,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 13:16:09.092360973+00:00
1677244569.111392,CWBvVo2qcSaGo18jZk,192.168.1.106,57398,192.168.1.108,445,tcp,"krb,smb,gssapi",14.070704,3833,895,RSTO,-,-,0,ShADdaR,14,4405,10,1307,-,2023-02-24 13:16:09.111392021+00:00
1677244722.597107,CFyod2d7dZW1Eik4l,192.168.1.106,58509,192.168.1.108,445,tcp,"krb,smb,gssapi",10.581087,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 13:18:42.597106934+00:00
1677245289.237234,CuaWPB3c0yA9Mojmw3,192.168.1.106,58964,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.941512,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 13:28:09.237234116+00:00
1677245289.250684,CStTEn1cAOICPJ1uDk,192.168.1.106,58965,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.929749,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 13:28:09.250684022+00:00
1677245289.268643,C5iJW627jNvcYAy6G3,192.168.1.106,58966,192.168.1.108,445,tcp,"krb,smb,gssapi",13.912507,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 13:28:09.268642902+00:00
1677245622.612042,CV0hX27Rcbiz17Udg,192.168.1.106,52803,192.168.1.108,445,tcp,"krb,smb,gssapi",10.566890,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 13:33:42.612041950+00:00
1677246009.393914,CmMZbXtx9FIxDyZYj,192.168.1.106,61431,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.785185,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 13:40:09.393913984+00:00
1677246009.408869,C2PkJh4TlTGMVU3tI2,192.168.1.106,61432,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.772343,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 13:40:09.408869028+00:00
1677246009.427582,CBg10I2R3fbyDjpEK6,192.168.1.106,61433,192.168.1.108,445,tcp,"krb,smb,gssapi",13.754565,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 13:40:09.427582026+00:00
1677246522.627853,COwu5V3lLw8CzlR5M6,192.168.1.106,52270,192.168.1.108,445,tcp,"krb,smb,gssapi",10.551198,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 13:48:42.627852917+00:00
1677246729.564250,CoPPte2XHnKerTw7If,192.168.1.106,56318,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.614557,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 13:52:09.564249992+00:00
1677246729.578107,CR9bIXpSK82jnjCb6,192.168.1.106,56319,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.603042,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 13:52:09.578107119+00:00
1677246729.593376,CatHJC26nBPkCygWx4,192.168.1.106,56320,192.168.1.108,445,tcp,"krb,smb,gssapi",13.588716,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 13:52:09.593375921+00:00
1677247422.642191,CktYZh3KITXyAmHxC2,192.168.1.106,51569,192.168.1.108,445,tcp,"krb,smb,gssapi",10.536504,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 14:03:42.642190933+00:00
1677247449.717121,CkRd1x41OgFcmHUxWl,192.168.1.106,51570,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.462249,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 14:04:09.717120886+00:00
1677247449.731398,CzX7sf16qNoVC7D2x4,192.168.1.106,51571,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.449714,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 14:04:09.731398106+00:00
1677247449.749084,Cgjz462b39C9Dikj6h,192.168.1.106,51572,192.168.1.108,445,tcp,"krb,smb,gssapi",13.432987,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 14:04:09.749083996+00:00
1677248169.875647,CBNVHY2RXGkyEfB7ad,192.168.1.106,56613,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.303087,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 14:16:09.875647068+00:00
1677248169.890735,C5bbOD4dselOl0HYUf,192.168.1.106,56614,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.290095,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 14:16:09.890734911+00:00
1677248169.911808,CURtpg3EtzD3mZi21i,192.168.1.106,56615,192.168.1.108,445,tcp,"krb,smb,gssapi",13.269897,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 14:16:09.911808014+00:00
1677248322.658162,CS9I4eiBqdxsTYS3i,192.168.1.106,59447,192.168.1.108,445,tcp,"krb,smb,gssapi",10.520653,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 14:18:42.658162117+00:00
1677248890.033700,Cn3VOo1vvJrLEK5nrh,192.168.1.106,56505,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.144575,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 14:28:10.033699989+00:00
1677248890.048772,Cqfsdm3mSpr66G9gi3,192.168.1.106,56506,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.131724,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 14:28:10.048772097+00:00
1677248890.068424,CiHOca4WsNnbRNjkja,192.168.1.106,56507,192.168.1.108,445,tcp,"krb,smb,gssapi",13.112784,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 14:28:10.068423986+00:00
1677249222.674483,CuDzXa1qIpySgXtvF,192.168.1.106,53004,192.168.1.108,445,tcp,"krb,smb,gssapi",10.502915,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 14:33:42.674483061+00:00
1677249610.206981,CBanwU3uGSppuH7aF3,192.168.1.106,54972,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.971949,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 14:40:10.206980944+00:00
1677249610.221462,CfIsUn3rHwJAuwiWEg,192.168.1.106,54973,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.959526,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 14:40:10.221462011+00:00
1677249610.241083,CX2Ldi3g0Dvi4SqLgh,192.168.1.106,54974,192.168.1.108,445,tcp,"krb,smb,gssapi",12.940612,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 14:40:10.241082907+00:00
1677250122.688353,Cos7rx2yRPor9oOxjg,192.168.1.106,50187,192.168.1.108,445,tcp,"krb,smb,gssapi",10.490089,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 14:48:42.688353062+00:00
1677250330.376504,CcK9383QB32R8Y41Hb,192.168.1.106,58967,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.802088,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 14:52:10.376503944+00:00
1677250330.390632,C6trZc2jueRMCymjA7,192.168.1.106,58968,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.790024,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 14:52:10.390631914+00:00
1677250330.410275,C7lAMh4slJts2F1Yjl,192.168.1.106,58969,192.168.1.108,445,tcp,"krb,smb,gssapi",12.770984,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 14:52:10.410274982+00:00
1677251022.706451,CxsLLz4cGhoJe24rBh,192.168.1.106,62450,192.168.1.108,445,tcp,"krb,smb,gssapi",10.472342,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 15:03:42.706450939+00:00
1677251050.545682,CBkdy02EhvQR5Gd66b,192.168.1.106,62451,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.633431,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 15:04:10.545681953+00:00
1677251050.560875,CWjziF2wVoRmkbrBLf,192.168.1.106,62452,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.619787,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 15:04:10.560874939+00:00
1677251050.579838,CgmZR118lLp9Nf4SK,192.168.1.106,62453,192.168.1.108,445,tcp,"krb,smb,gssapi",12.601540,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 15:04:10.579838037+00:00
1677251770.706887,Cp0ef44WORrC11MKJ3,192.168.1.106,51957,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.472120,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 15:16:10.706887007+00:00
1677251770.721105,CgWeTN1WuITCsH1Cb,192.168.1.106,51958,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.459956,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 15:16:10.721105099+00:00
1677251770.739795,CsOgml1mLvBtNBpj1l,192.168.1.106,51959,192.168.1.108,445,tcp,"krb,smb,gssapi",12.442258,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 15:16:10.739794970+00:00
1677251922.721214,C8OxZRAMbCb4liCM9,192.168.1.106,54694,192.168.1.108,445,tcp,"krb,smb,gssapi",10.457509,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 15:18:42.721214056+00:00
1677252490.880237,CwQSic4F6hDA598KVb,192.168.1.106,57682,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.298205,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 15:28:10.880237103+00:00
1677252490.894380,CXl5BTQ7FWaululhh,192.168.1.106,57683,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.286153,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 15:28:10.894380093+00:00
1677252490.913263,CE5LFUzycz7nto4O,192.168.1.106,57684,192.168.1.108,445,tcp,"krb,smb,gssapi",12.268193,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 15:28:10.913263083+00:00
1677252822.739353,CDyMeh2FSWLmkEMNVj,192.168.1.106,53625,192.168.1.108,445,tcp,"krb,smb,gssapi",10.439632,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 15:33:42.739352942+00:00
1677253211.049419,C3nyg5ct15q4LonDc,192.168.1.106,53697,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.128661,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 15:40:11.049418926+00:00
1677253211.066762,CYCJjv1XN6vXP81k5g,192.168.1.106,53698,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.113775,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 15:40:11.066761971+00:00
1677253211.084706,CBVqt82t8mmDPrZ6Fd,192.168.1.106,53699,192.168.1.108,445,tcp,"krb,smb,gssapi",12.096675,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 15:40:11.084706068+00:00
1677253722.752268,COwzHH3CXMRhcCu0h4,192.168.1.106,60860,192.168.1.108,445,tcp,"krb,smb,gssapi",10.426121,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 15:48:42.752268076+00:00
1677253931.220807,Clqurc19aM9XzvJtS7,192.168.1.106,57964,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.956580,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 15:52:11.220807076+00:00
1677253931.235733,CDSFEs1z7ANhkh2fWa,192.168.1.106,57965,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.941654,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 15:52:11.235733032+00:00
1677253931.255517,Ccy4V52L6Nxnkna6B7,192.168.1.106,57966,192.168.1.108,445,tcp,"krb,smb,gssapi",11.926569,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 15:52:11.255517006+00:00
